time,CHAIR,YOGIS,CT2CW,CRW2L,CRW2R,FF2MN,MNTRL,MNTRR,DOWND
18.03,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.04,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.05,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.06,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.07,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.08,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.09,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.1,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.11,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.12,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.13,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.14,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.15,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.16,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.17,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.18,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.19,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.2,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.21,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.22,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.23,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.24,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.25,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.26,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.27,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.28,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.29,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.3,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.31,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.32,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.33,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.34,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.35,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.36,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.37,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.38,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.39,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.4,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.41,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.42,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.43,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.44,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.45,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.46,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.47,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.48,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.49,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.5,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.51,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.52,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.53,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.54,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.55,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.56,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.57,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.58,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.59,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.6,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.61,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.62,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.63,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.64,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.65,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.66,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.67,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.68,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.69,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.7,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.71,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.72,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.73,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.74,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.75,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.76,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.77,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.78,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.79,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.8,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.81,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.82,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.83,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.84,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.85,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.86,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.87,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.88,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.89,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.9,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.91,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.92,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.93,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.94,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
18.95,Chair,Yogi Squat,Cat to Cow,Left Cresent Lounge to Left Warrior II,Right Cresent Lounge to Right Warrior II,Forward Fold to Mountain,Mountain to Tree Left,Mountain to Tree Right,Downward Dog
